Folder,Batch,Corrected Batch,Model,Acc1,Acc2,Acc3,Acc4,Acc5,Acc6,Acc7,Acc8,Acc9,Acc10,Avg Last 3,Val Acc1,Val Acc2,Val Acc3,Val Acc4,Val Acc5,Val Acc6,Val Acc7,Val Acc8,Val Acc9,Val Acc10,Avg Last 3
Castor,148,49,2,0.859107971,0.8644104,0.867904663,0.870147705,0.87122345,0.871986389,0.872764587,0.873519897,0.873924255,0.874351501,0.873931885,0.62815094,0.638465881,0.638694763,0.659416199,0.682304382,0.693260193,0.705345154,0.714637756,0.71245575,0.726028442,0.717707316
Castor,149,50,2,0.901573181,0.904373169,0.906150818,0.906837463,0.907424927,0.907684326,0.907737732,0.90789032,0.908157349,0.908210754,0.908086141,0.929115295,0.928268433,0.928718567,0.928855896,0.928756714,0.927581787,0.925857544,0.925621033,0.925956726,0.924537659,0.925371806
Castor,150,51,2,0.891365051,0.893455505,0.894981384,0.895133972,0.896102905,0.896659851,0.896903992,0.897171021,0.897445679,0.897621155,0.897412618,0.847961426,0.848449707,0.852722168,0.854377747,0.853881836,0.857543945,0.857124329,0.859146118,0.859092712,0.860145569,0.859461466
Castor,151,52,2,0.857940674,0.935546875,0.942276001,0.9427948,0.943138123,0.943771362,0.944404602,0.944335938,0.944854736,0.944976807,0.944722493,0.606811523,0.90776062,0.853927612,0.791488647,0.766792297,0.741477966,0.739349365,0.76524353,0.733093262,0.748657227,0.748998006
Castor,152,53,2,0.804679871,0.857070923,0.897956848,0.901847839,0.904716492,0.907699585,0.909469604,0.910392761,0.910339355,0.910331726,0.910354614,0.844566345,0.845458984,0.874755859,0.867881775,0.859695435,0.84677887,0.820899963,0.801002502,0.790313721,0.777130127,0.789482117
Castor,153,54,2,0.92073822,0.940208435,0.940734863,0.941650391,0.942001343,0.942131042,0.942436218,0.942596436,0.942756653,0.943031311,0.9427948,0.871963501,0.878349304,0.880134583,0.883140564,0.887550354,0.891113281,0.898468018,0.901649475,0.904907227,0.909828186,0.905461629
Castor,154,55,2,0.830863953,0.84866333,0.859390259,0.866096497,0.870162964,0.871986389,0.863121033,0.860679626,0.876251221,0.878814697,0.871915181,0.814987183,0.822982788,0.785224915,0.489578247,0.847625732,0.489738464,0.90247345,0.855766296,0.851020813,0.85219574,0.852994283
Castor,155,56,2,0.675491333,0.805747986,0.855796814,0.889633179,0.901977539,0.907585144,0.913368225,0.916259766,0.917221069,0.918136597,0.917205811,0.82334137,0.84236908,0.845054626,0.873199463,0.876045227,0.87638092,0.877235413,0.877334595,0.877342224,0.877830505,0.877502441
Castor,156,57,2,0.864349365,0.86920929,0.87046814,0.871040344,0.871864319,0.872009277,0.872383118,0.872489929,0.872947693,0.872375488,0.87260437,0.605964661,0.579040527,0.581283569,0.546562195,0.535362244,0.508033752,0.480751038,0.480476379,0.474281311,0.472709656,0.475822449
Castor,157,58,2,0.880874634,0.899368286,0.907485962,0.911407471,0.913665771,0.915939331,0.916717529,0.917541504,0.918983459,0.91999054,0.918838501,0.622489929,0.624336243,0.61882782,0.624412537,0.630699158,0.63533783,0.641319275,0.653747559,0.663276672,0.675498962,0.664174398
Castor,158,59,2,0.845397949,0.859779358,0.868110657,0.87335968,0.876159668,0.877471924,0.879905701,0.88104248,0.881835938,0.882369995,0.881749471,0.488380432,0.449172974,0.470817566,0.490394592,0.494415283,0.491744995,0.508415222,0.496231079,0.499359131,0.494766235,0.496785482
Castor,159,60,2,0.900230408,0.902267456,0.903625488,0.904350281,0.904800415,0.905487061,0.905975342,0.906867981,0.907028198,0.907333374,0.907076518,0.832588196,0.832984924,0.819168091,0.810066223,0.798347473,0.788909912,0.775360107,0.770477295,0.758148193,0.746780396,0.758468628
Castor,160,61,2,0.805938721,0.80821991,0.811759949,0.81362915,0.816749573,0.817749023,0.82119751,0.823486328,0.826560974,0.83102417,0.827023824,0.684532166,0.793830872,0.768096924,0.761276245,0.722091675,0.7342453,0.680931091,0.677970886,0.621894836,0.563323975,0.621063232
Castor,161,62,2,0.873191833,0.880767822,0.885269165,0.887992859,0.890190125,0.891716003,0.892929077,0.893753052,0.893951416,0.894798279,0.894167582,0.927680969,0.926078796,0.927459717,0.92829895,0.926460266,0.923904419,0.922340393,0.918037415,0.912490845,0.908912659,0.913146973
Castor,162,63,2,0.845420837,0.865882874,0.879394531,0.882095337,0.885246277,0.887268066,0.888763428,0.890167236,0.89176178,0.892486572,0.891471863,0.812904358,0.810310364,0.846588135,0.86730957,0.883644104,0.894683838,0.898742676,0.899398804,0.903030396,0.899497986,0.900642395
Castor,163,64,2,0.874977112,0.889320374,0.895355225,0.899032593,0.901382446,0.903877258,0.906173706,0.907562256,0.909362793,0.911499023,0.909474691,0.929382324,0.929382324,0.928848267,0.928840637,0.92905426,0.929046631,0.929298401,0.929450989,0.929481506,0.9295578,0.929496765
Castor,164,65,2,0.674385071,0.703842163,0.745368958,0.728294373,0.865753174,0.880851746,0.886352539,0.890335083,0.893188477,0.893325806,0.892283122,0.541572571,0.740760803,0.468475342,0.854675293,0.629882813,0.776107788,0.823127747,0.847434998,0.836921692,0.768608093,0.817654928
Castor,165,66,2,0.846504211,0.852790833,0.855796814,0.857513428,0.85874176,0.860282898,0.848716736,0.828132629,0.841720581,0.84651947,0.838790894,0.902236938,0.899154663,0.902229309,0.894126892,0.916511536,0.862091064,0.900558472,0.907394409,0.907752991,0.909034729,0.90806071
Castor,166,67,2,0.753097534,0.781234741,0.797172546,0.81452179,0.819854736,0.819030762,0.816627502,0.822929382,0.819358826,0.832305908,0.824864705,0.413879395,0.368431091,0.281135559,0.244087219,0.248474121,0.256835938,0.287979126,0.361114502,0.276374817,0.256118774,0.297869364
Castor,167,68,2,0.885894775,0.897117615,0.90574646,0.913780212,0.919692993,0.923774719,0.925590515,0.927391052,0.928001404,0.928504944,0.9279658,0.816894531,0.819747925,0.776435852,0.75113678,0.749069214,0.751899719,0.7605896,0.780860901,0.811256409,0.828277588,0.806798299
Castor,168,69,2,0.899772644,0.905349731,0.909706116,0.910507202,0.912063599,0.912689209,0.913887024,0.913887024,0.915351868,0.914253235,0.914497375,0.901382446,0.814918518,0.830062866,0.782615662,0.834617615,0.797927856,0.823898315,0.752723694,0.838546753,0.794776917,0.795349121
Castor,169,70,2,0.842567444,0.846664429,0.847885132,0.848579407,0.849502563,0.84941864,0.849617004,0.850227356,0.850296021,0.850631714,0.85038503,0.861824036,0.857963562,0.867179871,0.871276855,0.875144958,0.877822876,0.878410339,0.876853943,0.879173279,0.878814697,0.87828064
Castor,170,71,2,0.922393799,0.926460266,0.927322388,0.928199768,0.92930603,0.929962158,0.930335999,0.930656433,0.930305481,0.930686951,0.930549622,0.819290161,0.79574585,0.792396545,0.792800903,0.797943115,0.80922699,0.803672791,0.809494019,0.803153992,0.800590515,0.804412842
Castor,171,72,2,0.907089233,0.908218384,0.909072876,0.909683228,0.909805298,0.910179138,0.910346985,0.910270691,0.910392761,0.910377502,0.910346985,0.838172913,0.838500977,0.836196899,0.830802917,0.826881409,0.82964325,0.826164246,0.823806763,0.819549561,0.819244385,0.820866903
Castor,172,73,2,0.897201538,0.901893616,0.904724121,0.906257629,0.906967163,0.907775879,0.908256531,0.90877533,0.908653259,0.909568787,0.908999125,0.920524597,0.918991089,0.919715881,0.91998291,0.919754028,0.917732239,0.91859436,0.913200378,0.91557312,0.914108276,0.914293925
Castor,173,74,2,0.856582642,0.88028717,0.886062622,0.892433167,0.900680542,0.908325195,0.911712646,0.916877747,0.919830322,0.920570374,0.919092814,0.499465942,0.478927612,0.515739441,0.506828308,0.499298096,0.476676941,0.484237671,0.451309204,0.513290405,0.413772583,0.459457397
Castor,174,75,2,0.892326355,0.902870178,0.905220032,0.910484314,0.909896851,0.910980225,0.910888672,0.911743164,0.912208557,0.912796021,0.912249247,0.486495972,0.533126831,0.519142151,0.532943726,0.536949158,0.538078308,0.539718628,0.538154602,0.541145325,0.539176941,0.539492289
Castor,175,76,2,0.880020142,0.889549255,0.891685486,0.893226624,0.894546509,0.894996643,0.895477295,0.895820618,0.895828247,0.895828247,0.895825704,0.792137146,0.7445755,0.739761353,0.74433136,0.74382019,0.744270325,0.743644714,0.744163513,0.74180603,0.74193573,0.742635091
Castor,176,77,2,0.792198181,0.835960388,0.841766357,0.846321106,0.849517822,0.857475281,0.868629456,0.876144409,0.8776474,0.879142761,0.877644857,0.881195068,0.552391052,0.442955017,0.432266235,0.413955688,0.392440796,0.369407654,0.368087769,0.372413635,0.385406494,0.375302633
Castor,177,78,2,0.873191833,0.894187927,0.899612427,0.901000977,0.902687073,0.903266907,0.904418945,0.905044556,0.904930115,0.906517029,0.905497233,0.405441284,0.458763123,0.514801025,0.62638092,0.661125183,0.692352295,0.747146606,0.737754822,0.766448975,0.851577759,0.785260518
Castor,178,79,2,0.914733887,0.915534973,0.916213989,0.916893005,0.917388916,0.91771698,0.918052673,0.918319702,0.918327332,0.918502808,0.91838328,0.548835754,0.566993713,0.580116272,0.58656311,0.60004425,0.610603333,0.628211975,0.667869568,0.656982422,0.669441223,0.664764404
Castor,179,80,2,0.866477966,0.884208679,0.88886261,0.891151428,0.892204285,0.893280029,0.893890381,0.893928528,0.894241333,0.894371033,0.894180298,0.744384766,0.723297119,0.746902466,0.76688385,0.780342102,0.794265747,0.810348511,0.820457458,0.835945129,0.847793579,0.834732056
Castor,180,81,2,0.840301514,0.84841156,0.870506287,0.881202698,0.891059875,0.89680481,0.894271851,0.896400452,0.886001587,0.899040222,0.893814087,0.543022156,0.478500366,0.487640381,0.476737976,0.484733582,0.50189209,0.44052887,0.485374451,0.434959412,0.430473328,0.450269063
Castor,181,82,2,0.856613159,0.880264282,0.89226532,0.893218994,0.894882202,0.894714355,0.895019531,0.895462036,0.895851135,0.895782471,0.895698547,0.372962952,0.383071899,0.429397583,0.475036621,0.511482239,0.557167053,0.574180603,0.604156494,0.612953186,0.640159607,0.619089762
Castor,182,83,2,0.820701599,0.830947876,0.843978882,0.85584259,0.864929199,0.868881226,0.872619629,0.874031067,0.875228882,0.875839233,0.875033061,0.915107727,0.914627075,0.915817261,0.915267944,0.902023315,0.869125366,0.83354187,0.807281494,0.806098938,0.772201538,0.79519399
Castor,183,84,2,0.895614624,0.896659851,0.897079468,0.897293091,0.897941589,0.898193359,0.899238586,0.899864197,0.900299072,0.900222778,0.900128682,0.927009583,0.91103363,0.911636353,0.898506165,0.899482727,0.892402649,0.875404358,0.882164001,0.881896973,0.895439148,0.886500041
Castor,184,85,2,0.86190033,0.908760071,0.91318512,0.914398193,0.914337158,0.915718079,0.916473389,0.917434692,0.918029785,0.917793274,0.917752584,0.718284607,0.863777161,0.862098694,0.858779907,0.857559204,0.855361938,0.855918884,0.852256775,0.851425171,0.846817017,0.850166321
Castor,185,86,2,0.881439209,0.887016296,0.890029907,0.890914917,0.892280579,0.892570496,0.893424988,0.894195557,0.894859314,0.894874573,0.894643148,0.453330994,0.448570251,0.454071045,0.45942688,0.471206665,0.486457825,0.492645264,0.500068665,0.496627808,0.5051651,0.500620524
Castor,186,87,2,0.83454895,0.847503662,0.855224609,0.860664368,0.864585876,0.867248535,0.870765686,0.87449646,0.882919312,0.887313843,0.881576538,0.904212952,0.905334473,0.904953003,0.905044556,0.905151367,0.905227661,0.905097961,0.905166626,0.904800415,0.904342651,0.904769897
Castor,187,88,2,0.890357971,0.898918152,0.904319763,0.90851593,0.911628723,0.915794373,0.920402527,0.92540741,0.926826477,0.928268433,0.926834106,0.914100647,0.889152527,0.839981079,0.822151184,0.793052673,0.770370483,0.752723694,0.751083374,0.785339355,0.766235352,0.767552694
Castor,188,89,2,0.836997986,0.84022522,0.842781067,0.84463501,0.847549438,0.851394653,0.852912903,0.853767395,0.854454041,0.855934143,0.854718526,0.742088318,0.739997864,0.729858398,0.701309204,0.54334259,0.566139221,0.56741333,0.532546997,0.499885559,0.489746094,0.507392883
Castor,189,90,2,0.826957703,0.92363739,0.927490234,0.929542542,0.930107117,0.930160522,0.930397034,0.930267334,0.930503845,0.93057251,0.930447896,0.756584167,0.916702271,0.882385254,0.873519897,0.871704102,0.882011414,0.887458801,0.899887085,0.895072937,0.909988403,0.901649475
Castor,190,91,2,0.76815033,0.906387329,0.914588928,0.916320801,0.917358398,0.918380737,0.918655396,0.919364929,0.919311523,0.920166016,0.919614156,0.362625122,0.433113098,0.477752686,0.502479553,0.524291992,0.547904968,0.572273254,0.599945068,0.614761353,0.627357483,0.614021301
Castor,191,92,2,0.880271912,0.899505615,0.906211853,0.911338806,0.913459778,0.914047241,0.914741516,0.915084839,0.916404724,0.916793823,0.916094462,0.607582092,0.607460022,0.613174438,0.62827301,0.640022278,0.650039673,0.654693604,0.660308838,0.669113159,0.673576355,0.667666117
Castor,192,93,2,0.891273499,0.896141052,0.897422791,0.898147583,0.898368835,0.898880005,0.898780823,0.898895264,0.899162292,0.899604797,0.899220785,0.802230835,0.795608521,0.81930542,0.82509613,0.822059631,0.831329346,0.837234497,0.8438797,0.837371826,0.843910217,0.841720581
Castor,193,94,2,0.904708862,0.905143738,0.905731201,0.905937195,0.905990601,0.906578064,0.906669617,0.906646729,0.907226563,0.907333374,0.907068888,0.742889404,0.738182068,0.701019287,0.693435669,0.68611145,0.677284241,0.670135498,0.658973694,0.635314941,0.634513855,0.642934163
Castor,194,95,2,0.850753784,0.858947754,0.861595154,0.863105774,0.864280701,0.864860535,0.865386963,0.86605835,0.866722107,0.867790222,0.866856893,0.771957397,0.799255371,0.804527283,0.80922699,0.814819336,0.814735413,0.816879272,0.817886353,0.818000793,0.818489075,0.818125407
Castor,195,96,2,0.883056641,0.893432617,0.905845642,0.909896851,0.910362244,0.913513184,0.915634155,0.916564941,0.917236328,0.918319702,0.917373657,0.793815613,0.902160645,0.888122559,0.898788452,0.892875671,0.897422791,0.901985168,0.898742676,0.896484375,0.901550293,0.898925781
Castor,196,97,2,0.847419739,0.859237671,0.862350464,0.863731384,0.864143372,0.864906311,0.865226746,0.865692139,0.86579895,0.865867615,0.865786235,0.778961182,0.692619324,0.694267273,0.784324646,0.796165466,0.815124512,0.842033386,0.864028931,0.86971283,0.880531311,0.871424357
Castor,197,98,2,0.920349121,0.922035217,0.923072815,0.923423767,0.924621582,0.924758911,0.925689697,0.925773621,0.92603302,0.926345825,0.926050822,0.9217453,0.920082092,0.923927307,0.921020508,0.922210693,0.924163818,0.923629761,0.922080994,0.923751831,0.92150116,0.922444661
Castor,198,99,2,0.896080017,0.914169312,0.917022705,0.919273376,0.920478821,0.92111969,0.921524048,0.921836853,0.922584534,0.922279358,0.922233582,0.882415771,0.880851746,0.881492615,0.883514404,0.885398865,0.886131287,0.886245728,0.886779785,0.887069702,0.887184143,0.88701121
Castor,199,100,2,0.88974762,0.897254944,0.901832581,0.90877533,0.917533875,0.921218872,0.923408508,0.923912048,0.924972534,0.926376343,0.925086975,0.90499115,0.903762817,0.902023315,0.902290344,0.902275085,0.90536499,0.907745361,0.908752441,0.910926819,0.911048889,0.910242716
Castor,200,1,3,0.441612244,0.458450317,0.572349548,0.71913147,0.840942383,0.859870911,0.874259949,0.880889893,0.884086609,0.886383057,0.883786519,0.17363739,0.671676636,0.724479675,0.885704041,0.732192993,0.713485718,0.78969574,0.849472046,0.856460571,0.87059021,0.858840942
Castor,201,2,3,0.664878845,0.593383789,0.710014343,0.808288574,0.832466125,0.840133667,0.834388733,0.81047821,0.858596802,0.868545532,0.845873515,0.352684021,0.790351868,0.782234192,0.813735962,0.863166809,0.751213074,0.859588623,0.843948364,0.852249146,0.842178345,0.846125285
Castor,202,3,3,0.813545227,0.817176819,0.81854248,0.84589386,0.851135254,0.855957031,0.859596252,0.86240387,0.861808777,0.863960266,0.862724304,0.515403748,0.667633057,0.831031799,0.483604431,0.56477356,0.615577698,0.69884491,0.734481812,0.80267334,0.804412842,0.780522664
Castor,203,4,3,0.792953491,0.820541382,0.831558228,0.861099243,0.876846313,0.880409241,0.881599426,0.877037048,0.872970581,0.870689392,0.873565674,0.765739441,0.669685364,0.485298157,0.456794739,0.428100586,0.466140747,0.427009583,0.487213135,0.420722961,0.469802856,0.459246318
Castor,204,5,3,0.814880371,0.929077148,0.938148499,0.93863678,0.939788818,0.940338135,0.940574646,0.94090271,0.941772461,0.941543579,0.94140625,0.340042114,0.501808167,0.698501587,0.762252808,0.769790649,0.76688385,0.771064758,0.768501282,0.777572632,0.780189514,0.775421143
Castor,205,6,3,0.795143127,0.830795288,0.857933044,0.870002747,0.878417969,0.884086609,0.886497498,0.888946533,0.886962891,0.874465942,0.883458455,0.692779541,0.727249146,0.752944946,0.768768311,0.790596008,0.788070679,0.786178589,0.776786804,0.762542725,0.761993408,0.767107646
Castor,206,7,3,0.853302002,0.887046814,0.897338867,0.902610779,0.905654907,0.906356812,0.906715393,0.904891968,0.885360718,0.907546997,0.899266561,0.461090088,0.472351074,0.48009491,0.486236572,0.487724304,0.483695984,0.485740662,0.472877502,0.473556519,0.476013184,0.474149068
Castor,207,8,3,0.87461853,0.903160095,0.909248352,0.913841248,0.915679932,0.916374207,0.917358398,0.917404175,0.915802002,0.909614563,0.91427358,0.916511536,0.878143311,0.812225342,0.743797302,0.712165833,0.701454163,0.677116394,0.711936951,0.58455658,0.714317322,0.670270284
Castor,208,9,3,0.592353821,0.79775238,0.876663208,0.884162903,0.881774902,0.885688782,0.891891479,0.894844055,0.892295837,0.878807068,0.888648987,0.341430664,0.295066833,0.316383362,0.638877869,0.643325806,0.843009949,0.841430664,0.845680237,0.795578003,0.827987671,0.82308197
Castor,209,10,3,0.772247314,0.619949341,0.829612732,0.86302948,0.868667603,0.872703552,0.876686096,0.88104248,0.882881165,0.885002136,0.88297526,0.536590576,0.721542358,0.651161194,0.608459473,0.604881287,0.601699829,0.599105835,0.594306946,0.59551239,0.59236145,0.594060262
Castor,210,11,3,0.659393311,0.708694458,0.720718384,0.725204468,0.729423523,0.732849121,0.738052368,0.746192932,0.759841919,0.761688232,0.755907694,0.644958496,0.531677246,0.545684814,0.551757813,0.555175781,0.574836731,0.590782166,0.665634155,0.662239075,0.676277161,0.66805013
Castor,211,12,3,0.793205261,0.782585144,0.789031982,0.806251526,0.83430481,0.864044189,0.874763489,0.878677368,0.877388,0.875396729,0.877154032,0.742614746,0.544494629,0.543914795,0.57182312,0.670028687,0.664024353,0.778953552,0.847740173,0.858970642,0.876647949,0.861119588
Castor,212,13,3,0.845108032,0.852752686,0.853630066,0.85610199,0.857032776,0.858200073,0.859527588,0.856002808,0.860969543,0.862442017,0.859804789,0.913246155,0.912399292,0.905288696,0.910804749,0.898681641,0.89352417,0.909637451,0.880966187,0.88368988,0.896575928,0.887077332
Castor,213,14,3,0.719017029,0.73160553,0.74723053,0.749153137,0.754241943,0.76008606,0.76222229,0.769981384,0.772193909,0.772003174,0.771392822,0.880073547,0.774765015,0.772392273,0.715568542,0.798210144,0.665122986,0.804832458,0.664283752,0.663291931,0.620620728,0.649398804
